PPIN,ISR,OOS,INACTIVE
A1990787,3,3,1
A1990788,3,7,1
A1990789,1,.,.
A1990792,2,.,.
A1990795,1,.,.
A1990796,1,.,.
A1990798,3,2,1
A1990800,1,.,.
A1990801,1,.,.
A1990806,1,.,.
A1990811,1,.,.
A1990821,3,6,.
A1990822,1,.,.
A1990823,1,.,.
A1990824,3,8,1
A1990825,3,2,.
A1990826,1,.,.
A1990827,1,.,.
A1990829,1,.,.
A1990830,2,.,.
A1990836,3,7,1
A1990840,3,8,.
A1990855,3,8,.
A1990856,1,.,.
A1990857,3,2,.
A1992001,1,.,.
A1992002,3,2,.
A1992003,1,.,.
A1992004,1,.,.
A1992005,3,3,.
A1992006,1,.,.
A1992007,1,.,.
A1992008,1,.,.
A1992009,1,.,.
A1992010,1,.,.
A1992011,3,8,.
A1992012,3,5,.
A1992013,1,.,.
A1992014,1,.,.
A1992015,1,.,.
A1992016,1,.,.
A1992017,1,.,.
A1992018,1,.,.
A1992019,3,5,.
A1992020,1,.,.
A1992021,1,.,.
A1992022,3,2,.
A1992023,3,3,.
A1992024,3,3,1
A1992025,3,3,1
A1992026,3,8,.
A1992027,1,.,.
A1992028,2,.,.
A1992029,1,.,.
A1992030,2,.,.
A1992031,2,.,.
A1992032,2,.,.
A1992033,1,.,.
A1992034,3,2,.
A1992035,1,.,.
A1992036,3,3,.
A1992037,1,.,.
A1992038,2,.,.
A1992039,1,.,.
A1992040,2,.,.
A1992041,1,.,.
A1992042,3,2,.
A1992043,2,.,.
A1992044,2,.,.
A1992045,1,.,.
A1992046,1,.,.
A1992047,3,3,1
A1992048,1,.,.
A1992049,1,.,.
A1992050,2,.,.
A1992051,3,5,.
A1992052,2,.,.
A1992053,2,.,.
A1992054,2,.,.
A1992055,1,.,.
A1992056,2,.,.
A1992057,1,.,.
A1992058,1,.,.
A1992059,2,.,.
A1992060,2,.,.
A1992061,3,7,.
A1992062,1,.,.
A1992063,1,.,.
A1992064,1,.,.
A1992065,2,.,.
A1992066,1,.,.
A1992067,1,.,.
A1992068,3,5,.
A1992069,1,.,.
A1992070,1,.,.
A1992071,3,2,.
A1992072,1,.,.
A1992073,3,3,1
A1992074,1,.,.
A1992075,1,.,.
A1992076,3,7,1
A1992077,1,.,.
A1992078,3,8,.
A1992079,1,.,.
A1992080,3,8,1
A1992081,3,8,.
A1992082,3,3,1
A1992083,3,3,1
A1992084,3,2,.
A1992085,2,.,.
A1992086,1,.,.
A1992087,1,.,.
A1992088,3,8,1
A1992089,3,3,1
A1992090,1,.,.
A1992091,1,.,.
A1992092,3,3,1
A1992093,1,.,.
A1992094,1,.,.
A1992095,1,.,.
A1992096,1,.,.
A1992097,3,2,.
A1992098,3,2,.
A1992099,1,.,.
A1992100,3,4,1
A1992101,2,.,.
A1992102,1,.,.
A1992103,2,.,.
A1992104,3,8,1
A1992105,1,.,.
A1992106,2,.,.
A1992107,2,.,.
A1992108,3,8,.
A1992109,1,.,.
A1992110,3,2,.
A1992111,1,.,.
A1992112,3,3,1
A1992113,3,7,.
A1992114,1,.,.
A1992115,1,.,.
A1992116,1,.,.
A1992117,2,.,.
A1992118,3,7,.
A1992119,2,.,.
A1992120,3,8,.
A1992121,3,8,.
A1992122,1,.,.
A1992123,1,.,.
A1992124,1,.,.
A1992125,1,.,.
A1992126,3,5,.
A1992127,1,.,.
A1992128,3,2,.
A1992129,3,2,.
A1992130,3,3,1
A1992131,3,7,1
A1992132,1,.,.
A1992133,3,5,.
A1992134,2,.,.
A1992135,1,.,.
A1992136,1,.,.
A1992137,3,4,1
A1992138,3,8,.
A1992139,1,.,.
A1992140,1,.,.
A1992141,1,.,.
A1992142,1,.,.
A1992143,1,.,.
A1992144,1,.,.
A1992145,1,.,.
A1992146,2,.,.
A1992147,2,.,.
A1992148,2,.,.
A1992149,3,8,1
A1992150,3,8,1
A1992151,3,8,1
A1992152,3,8,1
A1992153,1,.,.
A1992154,1,.,.
A1992155,2,.,.
A1992156,1,.,.
A1992157,2,.,.
A1992158,3,2,.
A1992159,1,.,.
A1992160,2,.,.
A1992161,2,.,.
A1992162,2,.,.
A1992163,1,.,.
A1992164,3,7,1
A1992165,1,.,.
A1992166,1,.,.
A1992167,2,.,.
A1992168,3,8,.
A1992169,3,7,1
A1992170,1,.,.
A1992171,3,3,1
A1992172,2,.,.
A1992173,3,3,1
A1992174,3,7,.
A1992175,2,.,.
A1992176,3,2,.
A1992177,2,.,.
A1992178,3,4,1
A1992179,1,.,.
A1992180,3,3,.
A1992181,1,.,.
A1992182,2,.,.
A1992183,1,.,.
A1992184,3,7,1
A1992185,3,2,.
A1992186,2,.,.
A1992187,3,5,.
A1992188,3,11,1
A1992189,1,.,.
A1992190,1,.,.
A1992191,1,.,.
A1992192,3,2,.
A1992193,1,.,.
A1992194,3,7,1
A1992195,1,.,.
A1992196,1,.,.
A1992197,3,2,.
A2000001,1,.,.
A2000002,1,.,.
A2000003,1,.,.
A2000004,2,.,.
A2000005,1,.,.
A2000006,1,.,.
A2000007,1,.,.
A2000008,2,.,.
A2000009,1,.,.
A2000010,1,.,.
A2100001,1,.,.
A2100002,3,3,.
A2100003,2,.,.
A2100004,3,5,.
A2100005,3,8,1
A2100006,1,.,.
A2100007,3,8,1
A2100008,3,5,.
A2100009,3,3,.
A2100010,2,.,.
A2100011,2,.,.
A2100012,3,3,.
A2100013,3,2,.
A2100014,3,8,1
A2100015,3,2,1
A2100016,3,3,.
A2100017,3,3,.
A2100018,3,3,.
A2100019,3,3,.
A2100020,3,8,1
A2100021,2,.,.
A2100022,3,3,.
A2100023,3,8,1
A2100024,3,3,.
A2100025,3,3,1
A2100026,3,8,1
A2100027,3,2,.
A2100028,3,3,1
A2100029,3,3,1
A2100030,3,1,1
A2100031,3,3,.
A2100032,3,8,1
A2100033,2,.,.
A2100034,3,2,.
A2100035,2,.,.
A2100036,1,.,.
A2100037,3,2,.
A2100038,3,3,.
A2100039,2,.,.
A2100040,2,.,.
A2100041,3,3,.
A2100042,3,6,1
A2100043,3,7,.
A2100044,3,5,.
A2100045,3,10,.
A2100046,3,3,.
A2100047,3,8,.
A2100048,2,.,.
A2100049,3,5,1
A2100050,3,2,.
A2100051,3,8,1
A2100052,3,2,.
A2100053,3,3,.
A2100054,2,.,.
A2100055,2,.,.
A2100056,3,8,1
A2100057,3,8,1
A2100058,1,.,.
A2100059,3,3,.
A2100060,1,.,.
A2100061,3,8,1
A2100062,3,1,1
A2100063,3,2,.
A2100064,3,5,1
A2100065,1,.,.
A2100066,3,2,.
A2100067,3,8,1
A2100068,3,3,.
A2100069,2,.,.
A2100070,3,5,.
A2100071,1,.,.
A2100072,2,.,.
A2100073,3,3,.
A2100074,3,2,.
A2100075,3,3,.
A2100076,1,.,.
A2100077,1,.,.
A2100078,3,2,.
A2100079,3,3,.
A2100080,3,3,.
A2100081,3,3,.
A2100082,3,3,.
A2100083,2,.,.
A2100084,2,.,.
A2100085,3,5,.
A2100086,3,2,.
A2100087,3,3,.
A2100088,3,1,1
A2100089,3,5,.
A2100090,2,.,.
A2100091,2,.,.
A2100092,2,.,.
A2100093,3,2,.
A2100094,3,3,.
A2100095,3,2,.
A2100096,2,.,.
A2100097,3,2,.
A2100098,3,2,.
A2100099,3,3,.
A2100100,3,5,.
A2100101,2,.,.
A2100102,3,3,.
A2100103,3,8,1
A2100104,3,3,.
A2100105,2,.,.
A2100106,3,3,.
A2100107,2,.,.
A2100108,3,3,1
A2100109,3,8,1
A2100110,1,.,.
A2100111,3,2,1
A2100112,3,8,1
A2100113,2,.,.
A2100114,2,.,.
A2100115,3,3,.
A2100116,3,2,.
A2100117,3,3,.
A2100118,3,3,.
A2100119,3,3,.
A2100120,3,3,1
A2100121,1,.,.
A2100122,3,8,1
A2100123,3,2,.
A2100124,3,2,.
A2100125,2,.,.
A2100126,3,3,1
A2100127,1,.,.
A2100128,3,8,1
A2100129,3,8,1
A2100130,1,.,.
A2100131,3,5,1
A2100132,3,2,.
A2100133,2,.,.
A2100134,3,3,1
A2100135,2,.,.
A2100136,2,.,.
A2100137,2,.,.
A2100138,3,3,1
A2100139,3,3,1
A2100140,3,3,.
A2100141,3,2,.
A2100142,1,.,.
A2100143,1,.,.
A2100144,1,.,.
A2100145,3,3,.
A2100146,1,.,.
A2100147,2,.,.
A2100148,1,.,.
A2100149,2,.,.
A2100150,2,.,.
A2100151,3,3,1
A2100152,1,.,.
A2100153,1,.,.
A2100154,1,.,.
A2100155,3,3,.
A2100156,1,.,.
A2100157,1,.,.
A2100158,2,.,.
A2100159,3,8,1
A2100160,1,.,.
A2100161,1,.,.
A2100162,3,8,1
A2100163,1,.,.
A2100164,3,4,1
A2100165,1,.,.
A2100166,3,3,.
A2100167,3,2,.
A2100168,3,3,.
A2100169,3,7,.
A2100170,1,.,.
A2100171,1,.,.
A2100172,3,7,1
A2100173,3,7,1
A2100174,3,3,.
A2100175,3,8,1
A2100176,1,.,.
A2100177,3,3,.
A2100178,3,2,.
A2100179,3,4,1
A2100180,3,8,1
A2100181,3,8,1
A2100182,1,.,.
A2100183,3,2,.
A2100184,3,2,.
A2100185,3,7,.
A2100186,3,8,1
A2100187,3,8,1
A2100188,3,8,1
A2100189,2,.,.
A2100190,3,2,.
A2100191,3,2,.
A2100192,3,7,1
A2100193,3,2,.
A2100194,3,3,.
A2100195,3,5,1
A2100196,3,3,.
A2100197,3,3,1
A2100198,3,3,.
A2100199,3,3,.
A2100200,1,.,.
A2100201,1,.,.
A2100202,3,8,1
A2100203,3,8,1
A2100204,3,8,1
A2100205,1,.,.
A2100206,1,.,.
A2100207,1,.,.
A2100208,1,.,.
A2100209,1,.,.
A2100210,3,3,.
A2100211,1,.,.
A2100212,3,7,.
A2100213,3,3,.
A2100214,1,.,.
A2100215,3,8,1
A2100216,3,8,1
A2100217,3,8,1
A2100218,3,2,.
A2100219,3,7,.
A2100220,3,8,1
A2100221,3,3,.
A2100222,1,.,.
A2100223,1,.,.
A2100224,1,.,.
A2100225,3,8,1
A2100226,2,.,.
A2100227,3,3,1
A2100228,1,.,.
A2100229,3,3,.
A2100230,3,5,1
A2100231,1,.,.
A2100232,1,.,.
A2100233,3,3,.
A2100234,1,.,.
A2100235,3,8,1
A2100236,1,.,.
A2100237,1,.,.
A2100238,1,.,.
A2100239,3,8,1
A2100240,3,3,.
A2100241,1,.,.
A2100242,3,2,.
A2100243,3,3,.
A2100244,1,.,.
A2100245,1,.,.
A2100246,2,.,.
A2100247,1,.,.
A2100248,1,.,.
A2100249,3,8,1
A2100250,3,3,.
A2100251,2,.,.
A2100252,3,5,.
A2100253,1,.,.
A2100254,3,3,.
A2100255,3,3,.
A2100256,1,.,.
A2100257,1,.,.
A2100258,3,3,.
A2100259,2,.,.
A2100260,3,8,1
A2100261,1,.,.
A2100262,3,8,1
A2100263,3,8,1
A2100264,1,.,.
A2100265,3,8,1
A2100266,3,2,.
A2100267,3,3,.
A2100268,3,3,.
A2100269,3,8,1
A2100270,1,.,.
A2100271,2,.,.
A2100272,1,.,.
A2100273,2,.,.
A2100274,3,8,1
A2100275,2,.,.
A2100276,1,.,.
A2100277,2,.,.
A2100278,3,8,1
A2100279,3,8,1
A2100280,1,.,.
A2100281,2,.,.
A2100282,3,8,1
A2100283,1,.,.
A2100284,3,8,1
A2100285,3,2,.
A2100286,3,3,.
A2100287,3,2,.
A2100288,1,.,.
A2100289,3,7,.
A2100290,1,.,.
A2100291,3,8,1
A2100292,1,.,.
A2100293,3,7,.
A2100294,3,5,.
A2100295,2,.,.
A2100296,3,3,.
A2100297,1,.,.
A2100298,3,8,1
A2100299,1,.,.
A2100300,3,2,.
A2100301,3,8,1
A2100302,3,2,.
A2100303,2,.,.
A2100304,3,3,.
A2100305,3,8,1
A2100306,2,.,.
A2100307,2,.,.
A2100308,1,.,.
A2100309,3,3,.
A2100310,3,3,.
A2100311,3,3,.
A2100312,2,.,.
A2100313,1,.,.
A2100314,1,.,.
A2100315,2,.,.
A2100316,1,.,.
A2100317,3,3,.
A2100318,3,8,1
A2100319,3,3,.
A2100320,3,3,.
A2100321,1,.,.
A2100322,2,.,.
A2100323,3,8,1
A2100324,3,3,.
A2100325,1,.,.
A2100326,3,2,.
A2100327,3,8,1
A2100328,3,7,1
A2100329,3,3,.
A2100330,1,.,.
A2100331,3,5,1
A2100332,2,.,.
A2100333,3,2,.
A2100334,3,5,1
A2100335,1,.,.
A2100336,1,.,.
A2100337,3,8,1
A2100338,1,.,.
A2100339,3,8,1
A2100340,3,8,1
A2100341,1,.,.
A2100342,3,2,.
A2100343,2,.,.
A2100344,2,.,.
A2100345,1,.,.
A2100346,3,2,1
A2100347,3,3,.
A2100348,2,.,.
A2100349,3,7,.
A2100350,3,2,.
A2100351,3,3,.
A2100352,3,2,.
A2100353,1,.,.
A2100354,3,3,.
A2100355,1,.,.
A2100356,1,.,.
A2100357,3,7,1
A2100358,3,2,.
A2100359,1,.,.
A2100360,1,.,.
A2100361,3,3,.
A2100362,3,8,1
A2100363,3,8,1
A2100364,3,2,.
A2100365,3,3,.
A2100366,3,8,1
A2100367,1,.,.
A2100368,1,.,.
A2100369,3,8,1
A2100370,3,8,1
A2100371,2,.,.
A2100372,3,3,.
A2100373,3,2,.
A2100374,1,.,.
A2100375,1,.,.
A2100376,3,3,.
A2100377,3,3,.
A2100378,3,3,.
A2100379,3,8,1
A2100380,3,8,1
A2100381,2,.,.
A2100382,3,2,.
A2100383,1,.,.
A2100384,3,3,.
A2100385,3,3,.
A2100386,3,2,.
A2100387,2,.,.
A2100388,1,.,.
A2100389,1,.,.
A2100390,1,.,.
A2100391,3,3,.
A2100392,2,.,.
A2100393,1,.,.
A2100394,3,8,1
A2100395,1,.,.
A2100396,2,.,.
A2100397,3,2,.
A2100398,2,.,.
A2100399,1,.,.
A2100400,2,.,.
A2100401,1,.,.
A2100402,3,3,.
A2100403,2,.,.
A2100404,3,3,.
A2100405,3,7,.
A2100406,2,.,.
A2100407,3,3,.
A2100408,3,3,1
A2100409,3,8,1
A2100410,2,.,.
A2100411,3,3,.
A2100412,1,.,.
A2100413,1,.,.
A2100414,3,3,.
A2100415,3,2,.
A2100416,3,3,.
A2100417,3,3,.
A2100418,3,3,.
A2100419,2,.,.
A2100420,2,.,.
A2100421,1,.,.
A2100422,3,2,.
A2100423,3,3,.
A2100424,2,.,.
A2100425,3,2,.
A2100426,1,.,.
A2100427,1,.,.
A2100428,3,2,.
A2100429,3,3,.
A2100430,1,.,.
A2100431,3,3,.
A2100432,3,3,.
A2100433,3,3,.
A2100434,3,2,.
A2100435,2,.,.
A2100436,3,3,.
A2100437,1,.,.
A2100438,3,3,.
A2100439,1,.,.
A2100440,3,3,.
A2100441,3,8,1
A2100442,1,.,.
A2100443,1,.,.
A2100444,3,8,1
A2100445,1,.,.
A2100446,2,.,.
A2100447,3,3,.
A2100448,2,.,.
A2100449,3,8,1
A2100450,2,.,.
A2100451,1,.,.
A2100452,3,2,.
A2100453,3,2,.
A2100454,2,.,.
A2100455,1,.,.
A2100456,3,2,.
A2100457,3,2,.
A2100458,2,.,.
A2100459,1,.,.
A2100460,3,3,.
A2100461,1,.,.
A2100462,3,3,.
A2100463,3,3,.
A2100464,1,.,.
A2100465,1,.,.
A2100466,3,2,.
A2100467,3,11,1
A2100468,3,2,.
A2100469,2,.,.
A2100470,1,.,.
A2100471,3,3,.
A2100472,1,.,.
A2100473,3,5,.
A2100474,3,2,.
A2100475,2,.,.
A2100476,3,3,.
A2100477,3,2,.
A2100478,1,.,.
A2100479,2,.,.
A2100480,3,5,.
A2100481,3,2,.
A2100482,3,3,.
A2100483,3,2,.
A2100484,2,.,.
A2100485,1,.,.
A2100486,3,3,.
A2100487,3,3,.
A2100488,3,3,.
A2100489,2,.,.
A2100490,1,.,.
A2100491,1,.,.
A2100492,1,.,.
A2100493,3,8,1
A2100494,3,3,.
A2100495,1,.,.
A2100496,3,8,.
A2100497,1,.,.
A2100498,3,3,.
A2100499,1,.,.
A2100500,3,8,1
A2100501,1,.,.
A2100502,3,11,1
A2100503,1,.,.
A2100504,3,8,1
A2100505,1,.,.
A2100506,1,.,.
A2100507,3,3,.
A2100508,1,.,.
A2100509,3,3,.
A2100510,3,8,1
A2100511,3,2,.
A2100512,2,.,.
A2100513,2,.,.
A2100514,3,3,.
A2100515,1,.,.
A2100516,3,4,.
A2100517,1,.,.
A2100518,3,8,1
A2100519,1,.,.
A2100520,1,.,.
A2100521,3,3,.
A2100522,3,2,.
A2100523,3,2,.
A2100524,1,.,.
A2100525,3,3,.
A2100526,2,.,.
A2100527,3,2,.
A2100528,1,.,.
A2100529,1,.,.
A2100530,2,.,.
A2100531,3,3,.
A2100532,3,3,.
A2100533,3,3,.
A2100534,3,3,.
A2100535,3,2,.
A2100536,3,3,.
A2100537,3,3,.
A2100538,3,2,.
A2100539,3,8,1
A2100540,3,8,1
A2100541,3,7,.
A2100542,3,3,.
A2100543,1,.,.
A2100544,3,3,.
A2100545,3,7,.
A2100546,1,.,.
A2100547,3,8,1
A2100548,3,8,1
A2100549,3,8,1
A2100550,3,11,.
A2100551,3,7,1
A2100552,3,2,.
A2100553,3,1,.
A2100554,1,.,.
A2100555,3,7,.
A2100556,3,8,1
A2100557,3,3,.
A2100558,3,3,.
A2100559,3,3,.
A2100560,3,2,.
A2100561,1,.,.
A2100562,3,7,.
A2100563,1,.,.
A2100564,1,.,.
A2100565,2,.,.
A2100566,3,8,1
A2100567,3,8,1
A2100568,1,.,.
A2100569,1,.,.
A2100570,3,8,.
A2100571,3,3,.
A2100572,3,3,.
A2100573,1,.,.
A2100574,3,3,.
A2100575,3,8,1
A2100576,2,.,.
A2100577,3,3,.
A2100578,1,.,.
A2100579,3,2,.
A2100580,2,.,.
A2100581,3,7,.
A2100582,3,2,.
A2100583,3,2,.
A2100584,3,2,.
A2100585,3,2,.
A2100586,1,.,.
A2100587,3,8,1
A2100588,3,3,.
A2100589,3,3,.
A2100590,2,.,.
A2100591,1,.,.
A2100592,3,8,1
A2100593,3,8,1
A2100594,3,3,.
A2100595,3,3,.
A2100596,2,.,.
A2100597,3,7,.
A2100598,2,.,.
A2100599,3,3,.
A2100600,2,.,.
A2100601,1,.,.
A2100602,1,.,.
A2100603,3,7,.
A2100604,1,.,.
A2100605,1,.,.
A2100606,1,.,.
A2100607,1,.,.
A2100608,2,.,.
A2100609,1,.,.
A2100610,3,2,.
A2100611,3,3,.
A2100612,2,.,.
A2100613,1,.,.
A2100614,3,8,1
A2100615,3,2,.
A2100616,2,.,.
A2100617,3,2,.
A2100618,1,.,.
A2100619,1,.,.
A2100620,3,7,.
A2100621,3,8,1
A2100622,2,.,.
A2100623,1,.,.
A2100624,3,5,.
A2100625,3,3,.
A2100626,1,.,.
A2100627,3,3,.
A2100628,3,8,1
A2100629,3,3,.
A2100630,1,.,.
A2100631,3,5,.
A2100632,1,.,.
A2100633,1,.,.
A2100634,1,.,.
A2100635,1,.,.
A2100636,3,3,.
A2100637,3,3,.
A2100638,2,.,.
A2100639,3,8,1
A2100640,3,3,.
A2100641,1,.,.
A2100642,1,.,.
A2100643,3,2,.
A2100644,1,.,.
A2100645,3,7,1
A2100646,1,.,.
A2100647,1,.,.
A2100648,3,2,.
A2100649,3,3,.
A2100650,3,8,1
A2100651,3,8,1
A2100652,1,.,.
A2100653,3,2,.
A2100654,1,.,.
A2100655,1,.,.
A2100656,3,7,.
A2100657,3,3,.
A2100658,3,3,.
A2100659,1,.,.
A2100660,1,.,.
A2100661,3,3,.
A2100662,3,2,.
A2100663,1,.,.
A2100664,3,8,1
A2100665,3,8,1
A2100666,3,3,.
A2100667,3,8,1
A2100668,1,.,.
A2100669,1,.,.
A2100670,3,2,.
A2100671,3,8,1
A2100672,3,2,.
A2100673,3,3,.
A2100674,3,2,1
A2100675,1,.,.
A2100676,3,3,.
A2100677,2,.,.
A2100678,3,11,1
A2100679,3,5,.
A2100680,1,.,.
A2100681,1,.,.
A2100682,3,3,.
A2100683,3,3,.
A2100684,1,.,.
A2100685,1,.,.
A2100686,3,3,.
A2100687,1,.,.
A2100688,1,.,.
A2100689,1,.,.
A2100690,2,.,.
A2100691,2,.,.
A2100692,2,.,.
A2100693,2,.,.
A2100694,1,.,.
A2100695,3,8,1
A2100696,1,.,.
A2100697,1,.,.
A2100698,3,8,1
A2100699,1,.,.
A2100700,3,8,1
A2100701,3,3,.
A2100702,3,3,.
A2100703,3,8,1
A2100704,3,3,.
A2100705,2,.,.
A2100706,1,.,.
A2100707,3,8,1
A2100708,2,.,.
A2100709,3,8,1
A2100710,3,8,1
A2100711,3,7,.
A2100712,3,3,1
A2100713,1,.,.
A2100714,3,7,.
A2100715,2,.,.
A2100716,3,3,.
A2100717,2,.,.
A2100718,3,2,.
A2100719,3,5,.
A2100720,1,.,.
A2100721,1,.,.
A2100722,1,.,.
A2100723,3,8,1
A2100724,3,8,.
A2100725,1,.,.
A2100726,3,2,1
A2100727,1,.,.
A2100728,2,.,.
A2100729,3,2,.
A2100730,2,.,.
A2100731,1,.,.
A2100732,1,.,.
A2100733,3,8,1
A2100734,3,3,.
A2100735,3,2,.
A2100736,3,5,.
A2100737,3,3,1
A2100738,3,8,1
A2100739,1,.,.
A2100740,1,.,.
A2100741,3,2,1
A2100742,3,3,.
A2100743,1,.,.
A2100744,3,8,1
A2100745,1,.,.
A2100746,1,.,.
A2100747,3,2,.
A2100748,3,1,.
A2100749,3,8,1
A2100750,2,.,.
A2100751,3,8,1
A2100752,2,.,.
A2100753,1,.,.
A2100754,3,7,.
A2100755,3,4,.
A2100756,3,3,.
A2100757,3,8,1
A2100758,1,.,.
A2100759,3,7,.
A2100760,3,8,.
A2100761,3,8,1
A2100762,3,3,1
A2100763,2,.,.
A2100764,3,5,.
A2100765,3,8,1
A2100766,3,8,1
A2100767,1,.,.
A2100768,1,.,.
A2100769,2,.,.
A2100770,1,.,.
A2100771,3,2,.
A2100772,3,3,.
A2100773,1,.,.
A2100774,1,.,.
A2100775,2,.,.
A2100776,3,3,.
A2100777,1,.,.
A2100778,3,8,.
A2100779,3,3,.
A2100780,3,3,.
A2100781,3,3,1
A2100782,3,10,.
A2100783,3,11,1
A2100784,1,.,.
A2100785,3,6,1
A2100786,3,5,1
A2100787,1,.,.
A2100788,3,5,1
A2100789,1,.,.
A2100790,1,.,.
A2100791,2,.,.
A2100792,1,.,.
A2100793,3,8,1
A2100794,3,3,.
A2100795,2,.,.
A2100796,2,.,.
A2100797,1,.,.
A2100798,1,.,.
A2100799,3,3,.
A2100800,3,3,.
A2100801,3,8,1
A2100802,1,.,.
A2100803,3,4,1
A2100804,1,.,.
A2100805,3,5,1
A2100806,3,10,.
A2100807,2,.,.
A2100808,2,.,.
A2100809,1,.,.
A2100810,3,3,1
A2100811,3,3,.
A2100812,2,.,.
A2100813,1,.,.
A2100814,3,3,1
A2100815,3,6,1
A2100816,3,2,.
A2100817,2,.,.
A2100818,3,3,.
A2100819,3,7,.
A2100820,3,5,1
A2100821,3,3,.
A2100822,1,.,.
A2100823,3,5,1
A2100824,2,.,.
A2100825,3,3,.
A2100826,1,.,.
A2100827,3,3,.
A2100828,2,.,.
A2100829,3,8,1
A2100830,1,.,.
A2100831,3,3,.
A2100832,3,4,.
A2100833,3,2,.
A2100834,3,3,1
A2100835,1,.,.
A2100836,1,.,.
A2100837,3,3,.
A2100838,3,3,.
A2100839,1,.,.
A2100840,1,.,.
A2100841,2,.,.
A2100842,3,8,1
A2100843,2,.,.
A2100844,1,.,.
A2100845,3,5,.
A2100846,3,3,.
A2100847,1,.,.
A2100848,2,.,.
A2100849,2,.,.
A2100850,1,.,.
A2100851,3,8,1
A2100852,1,.,.
A2100853,3,8,1
A2100854,3,3,.
A2100855,2,.,.
A2100856,3,2,.
A2100857,3,4,1
A2100858,3,3,1
A2100859,3,3,.
A2100860,3,5,1
A2100861,3,3,.
A2100862,3,10,.
A2100863,3,2,.
A2100864,3,3,.
A2100865,3,3,.
A2100866,3,3,.
A2100867,3,8,1
A2100868,1,.,.
A2100869,1,.,.
A2100870,1,.,.
A2100871,1,.,.
A2100872,3,3,.
A2100873,3,3,.
A2100874,3,2,.
A2100875,3,3,.
A2100876,3,3,.
A2100877,3,3,.
A2100878,1,.,.
A2100879,3,8,1
A2100880,1,.,.
A2100881,2,.,.
A2100882,3,8,1
A2100883,1,.,.
A2100884,3,3,.
A2100885,2,.,.
A2100886,3,5,.
A2100887,2,.,.
A2100888,1,.,.
A2100889,1,.,.
A2100890,1,.,.
A2100891,1,.,.
A2100892,2,.,.
A2100893,2,.,.
A2100894,1,.,.
A2100895,3,11,1
A2100896,3,3,.
A2100897,3,8,1
A2100898,3,8,1
A2100899,2,.,.
A2100900,1,.,.
A2100901,3,3,.
A2100902,1,.,.
A2100903,3,8,1
A2100904,3,3,.
A2100905,3,5,1
A2100906,3,2,.
A2100907,3,5,.
A2100908,3,8,1
A2100909,3,6,1
A2100910,1,.,.
A2100911,3,3,.
A2100912,1,.,.
A2100913,1,.,.
A2100914,2,.,.
A2100915,1,.,.
A2100916,1,.,.
A2100917,3,3,.
A2100918,2,.,.
A2100919,2,.,.
A2100920,3,8,1
A2100921,3,8,1
A2100922,3,8,1
A2100923,2,.,.
A2100924,2,.,.
A2100925,1,.,.
A2100926,1,.,.
A2100927,3,2,.
A2100928,1,.,.
A2100929,3,3,.
A2100930,1,.,.
A2100931,3,11,1
A2100932,3,3,.
A2100933,2,.,.
A2100934,3,3,.
A2100935,1,.,.
A2100936,2,.,.
A2100937,3,2,.
A2100938,3,2,.
A2100939,1,.,.
A2100940,3,3,.
A2100941,1,.,.
A2100942,1,.,.
A2100943,3,2,.
A2100944,1,.,.
A2100945,3,3,1
A2100946,3,3,1
A2100947,3,3,.
A2100948,1,.,.
A2100949,1,.,.
A2100950,3,4,1
A2100951,1,.,.
A2100952,1,.,.
A2100953,3,2,.
A2100954,3,2,.
A2100955,1,.,.
A2100956,1,.,.
A2100957,3,2,.
A2100958,3,8,1
A2100959,3,8,1
A2100960,1,.,.
A2100961,2,.,.
A2100962,2,.,.
A2100963,3,3,.
A2100964,3,2,.
A2100965,3,6,1
A2100966,1,.,.
A2100967,3,3,.
A2100968,3,3,1
A2100969,1,.,.
A2100970,3,3,.
A2100971,3,6,1
A2100972,3,3,.
A2100973,2,.,.
A2100974,1,.,.
A2100975,1,.,.
A2100976,3,5,1
A2100977,3,3,.
A2100978,1,.,.
A2100979,3,8,1
A2100980,3,3,.
A2100981,2,.,.
A2100982,3,3,.
A2100983,1,.,.
A2100984,2,.,.
A2100985,3,2,.
A2100986,1,.,.
A2100987,1,.,.
A2100988,1,.,.
A2100989,3,3,.
A2100990,1,.,.
A2100991,1,.,.
A2100992,3,3,.
A2100993,3,11,1
A2100994,3,3,.
A2100995,3,3,.
A2100996,1,.,.
A2100997,1,.,.
A2100998,2,.,.
A2100999,3,8,1
A2101000,3,8,1
A2101001,3,3,.
A2101002,3,5,1
A2101003,3,5,.
A2101004,3,3,1
A2101005,3,3,1
A2101006,3,3,1
A2101007,3,3,1
A2101008,3,7,.
A2101009,1,.,.
A2101010,3,8,1
A2101011,3,2,.
A2101012,3,11,1
A2101013,3,8,1
A2101014,3,2,.
A2101015,2,.,.
A2101016,1,.,.
A2101017,3,2,.
A2101018,3,3,1
A2101019,1,.,.
A2101020,1,.,.
A2101021,3,8,1
A2101022,3,3,.
A2101023,3,3,.
A2101024,2,.,.
A2101025,3,5,1
A2101026,1,.,.
A2101027,1,.,.
A2101028,3,5,1
A2101029,3,3,.
A2101030,3,3,.
A2101031,3,3,.
A2101032,3,3,.
A2101033,3,3,1
A2101034,3,5,1
A2101035,3,6,1
A2101036,1,.,.
A2101037,3,6,1
A2101038,1,.,.
